#            620082
XJI        18.60       0.50   S
#              7901
GZA         8.80       0.50   P
GZA        14.80       0.50   S
SMI         9.80       0.50   P
SMI        16.60       0.50   S
JLO        16.00       0.50   P
JLO        25.90       0.50   S
XJI        25.40       0.50   P
XJI        42.60       0.50   S
#              8016
GZA         8.20       0.50   P
GZA        13.80       0.50   S
SMI         9.60       0.50   P
SMI        15.20       0.50   S
JLO        15.10       0.50   P
JLO        25.00       0.50   S
XJI        25.80       0.50   P
XJI        43.20       0.50   S
#              8029
WCH         5.60       0.50   P
WCH         9.20       0.50   S
MXI        11.40       0.50   P
MXI        18.60       0.50   S
YZP        12.70       1.00   P
YZP        20.70       1.00   S
XJI        19.80       0.50   P
XJI        32.80       0.50   S
#              8059
EMS        41.70       1.00   S
LBO        27.50       0.50   P
LBO        44.90       0.50   S
YZP        39.30       1.00   P
YZP        64.30       1.00   S
SMI        39.50       0.50   P
SMI        66.90       0.50   S
GZA        44.60       0.50   P
WCH        45.90       0.50   P
JLO        51.10       0.50   P
XJI        52.00       0.50   P
MEK        60.30       1.00   P
WMP        17.40       1.00   P
WMP        28.90       1.00   S
#              8135
WMP         9.00       1.00   P
WMP        14.80       1.00   S
EMS        22.40       1.00   S
LBO        24.40       0.50   P
LBO        39.40       0.50   S
SMI        28.60       0.50   P
SMI        47.60       0.50   S
YZP        30.50       1.00   P
YZP        51.90       1.00   S
GZA        34.60       0.50   P
GZA        57.20       0.50   S
#              8159
GZA         4.50       0.50   P
GZA         6.90       0.50   S
XJI        16.80       0.50   P
XJI        26.50       0.50   S
DFU        21.60       0.50   P
DFU        35.10       0.50   S
JLO        26.80       0.50   P
JLO        43.20       0.50   S
YZP        30.30       1.00   P
YZP        50.00       1.00   S
#              8188
SMI         9.00       0.50   P
SMI        14.80       0.50   S
GZA        11.60       0.50   P
GZA        18.80       0.50   S
JLO        14.20       0.50   P
JLO        23.10       0.50   S
EMS        41.20       1.00   S
WMP        31.60       1.00   P
WMP        53.10       1.00   S
#              8196
YZP        30.20       1.00   P
YZP        49.20       1.00   S
MEK        31.90       1.00   P
MEK        53.70       1.00   S
GZA         3.80       0.50   P
GZA         6.20       0.50   S
XJI        15.60       0.50   P
XJI        25.60       0.50   S
DFU        21.00       0.50   P
DFU        34.80       0.50   S
#              8280
SMI        33.80       0.50   P
SMI        57.00       0.50   S
GZA        44.80       0.50   P
GZA        78.30       0.50   S
YZP        47.30       1.00   P
YZP        82.70       1.00   S
WCH        55.20       0.50   P
LBO         5.40       0.50   P
LBO         9.80       0.50   S
WMP        19.10       1.00   P
WMP        31.90       1.00   S
EMS        48.90       1.00   S
#              8335
DFU        26.70       0.50   P
DFU        44.20       0.50   S
XJI        28.30       0.50   P
XJI        47.10       0.50   S
WCH        36.30       0.50   P
WCH        61.30       0.50   S
GZA        41.80       0.50   P
GZA        70.10       0.50   S
YZP        43.70       1.00   P
YZP        72.30       1.00   S
MEK        13.20       1.00   P
MEK        21.50       1.00   S
#              8354
MEK        12.60       1.00   P
MEK        20.90       1.00   S
DFU        26.40       0.50   P
DFU        43.50       0.50   S
XJI        27.60       0.50   P
XJI        45.40       0.50   S
YZP        42.20       1.00   P
YZP        70.90       1.00   S
#              8419
SMI        33.60       0.50   S
GZA        15.40       0.50   P
GZA        26.50       0.50   S
YZP        16.80       1.00   P
YZP        28.90       1.00   S
XJI        21.20       0.50   P
XJI        36.10       0.50   S
EMS        17.70       1.00   S
#              8477
DFU        26.40       0.50   P
DFU        43.70       0.50   S
XJI        27.80       0.50   P
XJI        45.90       0.50   S
WCH        35.50       0.50   P
WCH        60.10       0.50   S
GZA        41.10       0.50   P
GZA        71.80       0.50   S
YZP        42.50       1.00   P
YZP        70.50       1.00   S
EMS        99.90       1.00   S
MEK        12.80       1.00   P
MEK        20.70       1.00   S
#              8481
MEK         5.50       1.00   P
MEK         8.90       1.00   S
XJI        16.70       0.50   P
XJI        27.80       0.50   S
DFU        20.30       0.50   P
DFU        33.80       0.50   S
WCH        27.50       0.50   P
WCH        46.30       0.50   S
GZA        31.40       0.50   P
GZA        53.00       0.50   S
#              8493
WCH        27.90       0.50   P
WCH        46.70       0.50   S
GZA        31.50       0.50   P
GZA        52.30       0.50   S
MEK         6.10       1.00   P
MEK         9.80       1.00   S
XJI        17.50       0.50   P
XJI        28.70       0.50   S
DFU        20.90       0.50   P
DFU        34.50       0.50   S
#              8571
XJI        13.00       0.50   P
XJI        21.50       0.50   S
YZP        15.00       1.00   P
YZP        24.90       1.00   S
GZA        17.20       0.50   P
GZA        27.80       0.50   S
MEK        29.00       1.00   P
MEK        47.90       1.00   S
#              8607
WCH         8.60       0.50   P
WCH        13.60       0.50   S
YZP         9.70       1.00   P
YZP        16.50       1.00   S
MXI        13.70       0.50   P
MXI        22.40       0.50   S
XJI        16.20       0.50   P
XJI        25.90       0.50   S
MEK        21.60       1.00   P
MEK        35.70       1.00   S
#              8631
MEK         7.20       1.00   P
MEK        12.00       1.00   S
XJI        10.00       0.50   P
XJI        16.70       0.50   S
WCH        19.10       0.50   P
WCH        31.90       0.50   S
MXI        24.60       0.50   P
MXI        40.40       0.50   S
#              8638
XJI        13.50       0.50   P
XJI        22.30       0.50   S
YZP        16.50       1.00   P
YZP        27.70       1.00   S
GZA        17.20       0.50   P
GZA        28.20       0.50   S
MXI        29.70       0.50   P
MXI        49.20       0.50   S
#              8676
WCH         7.80       0.50   P
WCH        12.60       0.50   S
MXI        10.80       0.50   P
MXI        17.90       0.50   S
MEK        16.00       1.00   P
MEK        26.60       1.00   S
XJI        19.10       0.50   P
XJI        31.40       0.50   S
#              8711
WMP        17.30       1.00   P
WMP        28.90       1.00   S
EMS        42.30       1.00   S
LBO        26.90       0.50   P
LBO        44.30       0.50   S
YZP        39.70       1.00   P
YZP        65.80       1.00   S
SMI        40.20       0.50   P
SMI        67.30       0.50   S
GZA        45.50       0.50   P
#              8731
GZA         8.10       0.50   P
GZA        13.10       0.50   S
SMI        12.30       0.50   P
SMI        20.50       0.50   S
JLO        22.90       0.50   P
JLO        37.50       0.50   S
XJI        23.50       0.50   P
XJI        38.50       0.50   S
YZP        31.70       1.00   P
YZP        52.90       1.00   S
#              8746
SMI         7.40       0.50   P
SMI        12.00       0.50   S
GZA        12.80       0.50   P
GZA        21.20       0.50   S
JLO        13.60       0.50   P
JLO        22.30       0.50   S
WMP        30.60       1.00   P
WMP        50.50       1.00   S
YZP        37.20       1.00   P
YZP        61.50       1.00   S
#              8783
WCH         8.00       0.50   P
WCH        12.40       0.50   S
YZP         9.40       1.00   P
YZP        15.60       1.00   S
MXI        13.40       0.50   P
MXI        22.10       0.50   S
XJI        17.60       0.50   P
XJI        28.10       0.50   S
MEK        22.80       1.00   P
MEK        37.60       1.00   S
GZA        27.80       0.50   P
GZA        46.40       0.50   S
EMS        53.30       1.00   S
WMP        41.50       1.00   P
WMP        69.00       1.00   S
#              8788
JLO        12.30       0.50   P
JLO        20.80       0.50   S
GZA        23.20       0.50   P
GZA        38.40       0.50   S
SMI        24.20       0.50   P
SMI        40.30       0.50   S
DFU        28.60       0.50   P
DFU        47.80       0.50   S
#              8849
WMP        24.00       1.00   P
WMP        39.30       1.00   S
XJI        24.20       0.50   P
XJI        39.60       0.50   S
SMI        27.00       0.50   P
SMI        44.60       0.50   S
EMS        22.90       1.00   S
YZP        14.30       1.00   P
YZP        22.80       1.00   S
#              8861
YZP        13.20       1.00   P
YZP        21.70       1.00   S
XJI        16.60       0.50   P
GZA        17.60       0.50   P
GZA        28.60       0.50   S
EMS        34.70       1.00   S
WCH        21.20       0.50   P
WCH        34.60       0.50   S
MXI        26.10       0.50   P
MXI        43.30       0.50   S
SMI        27.60       0.50   P
SMI        46.30       0.50   S
MEK        31.00       1.00   P
MEK        50.80       1.00   S
WMP        31.20       1.00   P
WMP        51.70       1.00   S
DFU        34.20       0.50   P
DFU        57.20       0.50   S
JLO        38.90       0.50   P
JLO        65.30       0.50   S
LBO        42.20       0.50   P
LBO        70.80       0.50   S
#              8863
WCH        21.10       0.50   P
WCH        34.70       0.50   S
EMS        34.70       1.00   S
MXI        26.30       0.50   P
MXI        43.00       0.50   S
SMI        28.50       0.50   P
SMI        46.70       0.50   S
MEK        30.60       1.00   P
MEK        50.80       1.00   S
WMP        31.30       1.00   P
WMP        52.20       1.00   S
JLO        38.30       0.50   P
JLO        64.70       0.50   S
YZP        13.40       1.00   P
YZP        21.90       1.00   S
XJI        16.70       0.50   P
GZA        17.70       0.50   P
GZA        28.70       0.50   S
#              8880
XJI        36.60       0.50   P
XJI        64.40       0.50   S
JLO        12.00       0.50   P
JLO        19.60       0.50   S
GZA        22.80       0.50   P
GZA        37.70       0.50   S
SMI        23.10       0.50   P
SMI        38.20       0.50   S
DFU        29.60       0.50   P
DFU        51.40       0.50   S
